GBE_ID	GBE_short_name	pops	num_pops	gene	num_variants_pav	num_variants_ptv	log_10_BF_study_similar_var_independent_sigma_m_mpc_pli_pav	log_10_BF_study_similar_var_similar_sigma_m_mpc_pli_pav	log_10_BF_study_similar_var_similar_sigma_m_mpc_pli_ptv
INI20022	Birth weight	african_non_british_white_others_related_s_asian_white_british	6	INHBE	16	11.0	5.62	6.62	5.5
INI20022	Birth weight	african_non_british_white_others_related_s_asian_white_british	6	ADGRF1	40	5.0	2.78	5.06	0.812
INI20030640	Apolipoprotein B	african_non_british_white_others_related_s_asian_white_british	6	APOB	433	216.0	161	19.7	3.84
INI20030640	Apolipoprotein B	african_non_british_white_others_related_s_asian_white_british	6	NKPD1	27	7.0	111	73.4	-0.0358
INI20030640	Apolipoprotein B	african_non_british_white_others_related_s_asian_white_british	6	ZNF229	26	15.0	65.7	61.4	63
INI20030640	Apolipoprotein B	african_non_british_white_others_related_s_asian_white_british	6	CELSR2	97		31.2	2.69	nan
INI20030640	Apolipoprotein B	african_non_british_white_others_related_s_asian_white_british	6	APOE	48	9.0	27.5	19.7	-0.167
INI20030640	Apolipoprotein B	african_non_british_white_others_related_s_asian_white_british	6	AC011481.1	9		23.5	22.7	nan
INI20030640	Apolipoprotein B	african_non_british_white_others_related_s_asian_white_british	6	TNXB	157	16.0	25.4	13	-0.281
INI20030640	Apolipoprotein B	african_non_british_white_others_related_s_asian_white_british	6	PVR	30	3.0	19.9	11.6	-0.0464
INI20030640	Apolipoprotein B	african_non_british_white_others_related_s_asian_white_british	6	AMIGO1	6		18	18	nan
INI20030640	Apolipoprotein B	african_non_british_white_others_related_s_asian_white_british	6	ABCG5	39	5.0	16.2	17.2	0.74
INI20030640	Apolipoprotein B	african_non_british_white_others_related_s_asian_white_british	6	PDE3B	17	5.0	13.6	12.5	11.2
INI20030640	Apolipoprotein B	african_non_british_white_others_related_s_asian_white_british	6	NOTCH4	90	18.0	12.8	4.37	-0.183
INI20030640	Apolipoprotein B	african_non_british_white_others_related_s_asian_white_british	6	BCL3	6		9.81	9.81	nan
INI20030640	Apolipoprotein B	african_non_british_white_others_related_s_asian_white_british	6	TSBP1	29	11.0	11.2	5.18	-0.112
INI20030640	Apolipoprotein B	african_non_british_white_others_related_s_asian_white_british	6	PSRC1	37	15.0	10.9	6.52	1.61
INI20030640	Apolipoprotein B	african_non_british_white_others_related_s_asian_white_british	6	TAP2	34	8.0	10.5	6.38	-0.258
INI20030640	Apolipoprotein B	african_non_british_white_others_related_s_asian_white_british	6	NPC1L1	118	17.0	11.5	5.35	0.629
INI20030640	Apolipoprotein B	african_non_british_white_others_related_s_asian_white_british	6	SNX8	13		8.99	8.47	nan
INI20030640	Apolipoprotein B	african_non_british_white_others_related_s_asian_white_british	6	PPARA	6		10.8	10.8	nan
INI20030640	Apolipoprotein B	african_non_british_white_others_related_s_asian_white_british	6	ABCG8	67	21.0	8.91	2.5	4.14
INI20030640	Apolipoprotein B	african_non_british_white_others_related_s_asian_white_british	6	DHX38	45		9.65	1.63	nan
INI20030640	Apolipoprotein B	african_non_british_white_others_related_s_asian_white_british	6	TDRD15	15		8.27	6.13	nan
INI20030640	Apolipoprotein B	african_non_british_white_others_related_s_asian_white_british	6	PPP1R13L	19	2.0	8.98	5.8	-0.00709
INI20030640	Apolipoprotein B	african_non_british_white_others_related_s_asian_white_british	6	RRBP1	96	13.0	8.94	2.12	0.178
INI20030640	Apolipoprotein B	african_non_british_white_others_related_s_asian_white_british	6	SLC22A3	32	9.0	8.96	2.85	0.0834
INI20030640	Apolipoprotein B	african_non_british_white_others_related_s_asian_white_british	6	UGT2B7	12		7.07	6.31	nan
INI20030640	Apolipoprotein B	african_non_british_white_others_related_s_asian_white_british	6	TRAPPC6A	6		6.96	6.96	nan
INI20030640	Apolipoprotein B	african_non_british_white_others_related_s_asian_white_british	6	ACACB	124	26.0	6.05	-0.22	-0.565
INI20030640	Apolipoprotein B	african_non_british_white_others_related_s_asian_white_british	6	EXOC3L2	24		7.41	0.13	nan
INI20030640	Apolipoprotein B	african_non_british_white_others_related_s_asian_white_british	6	SLC33A1	23		5.78	1.74	nan
INI20030640	Apolipoprotein B	african_non_british_white_others_related_s_asian_white_british	6	LDLR	1522	570.0	9.83	0.51	-0.884
INI20030640	Apolipoprotein B	african_non_british_white_others_related_s_asian_white_british	6	PCSK6	77	31.0	7.99	0.322	-0.959
INI20030640	Apolipoprotein B	african_non_british_white_others_related_s_asian_white_british	6	NR1H4	6		6.61	6.61	nan
INI20030640	Apolipoprotein B	african_non_british_white_others_related_s_asian_white_british	6	APOA5	12	12.0	6.19	6.91	6.91
INI20030640	Apolipoprotein B	african_non_british_white_others_related_s_asian_white_british	6	SREBF1	34	7.0	5.83	2.43	-0.119
INI20030640	Apolipoprotein B	african_non_british_white_others_related_s_asian_white_british	6	SNX17	12		5.29	3.73	nan
INI20030640	Apolipoprotein B	african_non_british_white_others_related_s_asian_white_british	6	ZNF285	46	6.0	5.08	0.316	-0.265
INI20030640	Apolipoprotein B	african_non_british_white_others_related_s_asian_white_british	6	EPOR	25	4.0	5.21	2.56	-0.37
INI20030640	Apolipoprotein B	african_non_british_white_others_related_s_asian_white_british	6	NECTIN2	84	1.0	4.87	5.06	-0.00805
INI20030640	Apolipoprotein B	african_non_british_white_others_related_s_asian_white_british	6	GCKR	110	23.0	4.94	6.2	4.01
INI20030640	Apolipoprotein B	african_non_british_white_others_related_s_asian_white_british	6	TRIM40	35	17.0	5.82	4.88	4.79
INI20030690	Cholesterol	african_non_british_white_others_related_s_asian_white_british	6	APOB	434	217.0	120	10.8	10.6
INI20030690	Cholesterol	african_non_british_white_others_related_s_asian_white_british	6	NKPD1	27	7.0	54	36.7	-0.0743
INI20030690	Cholesterol	african_non_british_white_others_related_s_asian_white_british	6	LIPG	9	4.0	27.5	24.3	-0.129
INI20030690	Cholesterol	african_non_british_white_others_related_s_asian_white_british	6	ZNF229	26	15.0	23.3	22.7	23.3
INI20030690	Cholesterol	african_non_british_white_others_related_s_asian_white_british	6	ABCA1	300	90.0	29.3	26.6	2.02
INI20030690	Cholesterol	african_non_british_white_others_related_s_asian_white_british	6	TNXB	157	16.0	24.2	11.7	-0.182
INI20030690	Cholesterol	african_non_british_white_others_related_s_asian_white_british	6	ABCG5	39	5.0	22.4	22.9	1.68
INI20030690	Cholesterol	african_non_british_white_others_related_s_asian_white_british	6	SNX8	13		14.5	14.2	nan
INI20030690	Cholesterol	african_non_british_white_others_related_s_asian_white_british	6	PVR	30	3.0	12.3	6.32	-0.037
INI20030690	Cholesterol	african_non_british_white_others_related_s_asian_white_british	6	AC011481.1	9		10.1	9.22	nan
INI20030690	Cholesterol	african_non_british_white_others_related_s_asian_white_british	6	NPC1L1	118	16.0	13.9	9.27	1.1
INI20030690	Cholesterol	african_non_british_white_others_related_s_asian_white_british	6	NOTCH4	90	18.0	10.1	4.53	-0.307
INI20030690	Cholesterol	african_non_british_white_others_related_s_asian_white_british	6	APOE	50	9.0	12.6	8.92	-0.161
INI20030690	Cholesterol	african_non_british_white_others_related_s_asian_white_british	6	ABCG8	67	21.0	9.81	4.73	6.14
INI20030690	Cholesterol	african_non_british_white_others_related_s_asian_white_british	6	APOA1	18	4.0	8.96	6.98	-0.0157
INI20030690	Cholesterol	african_non_british_white_others_related_s_asian_white_british	6	AMIGO1	6		9.69	9.69	nan
INI20030690	Cholesterol	african_non_british_white_others_related_s_asian_white_british	6	TSBP1	29	11.0	10.3	5.06	0.123
INI20030690	Cholesterol	african_non_british_white_others_related_s_asian_white_british	6	SLC33A1	23		7.76	1.66	nan
INI20030690	Cholesterol	african_non_british_white_others_related_s_asian_white_british	6	CELSR2	97		11	0.856	nan
INI20030690	Cholesterol	african_non_british_white_others_related_s_asian_white_british	6	UGT2B7	12		8.04	7.37	nan
INI20030690	Cholesterol	african_non_british_white_others_related_s_asian_white_british	6	KRI1	32		9.83	4.27	nan
INI20030690	Cholesterol	african_non_british_white_others_related_s_asian_white_british	6	SLC22A3	32	9.0	9.36	2.39	-0.144
INI20030690	Cholesterol	african_non_british_white_others_related_s_asian_white_british	6	PPP1R13L	19	2.0	7.95	4.61	-0.0113
INI20030690	Cholesterol	african_non_british_white_others_related_s_asian_white_british	6	LIPC	64	11.0	7.85	6.36	1.07
INI20030690	Cholesterol	african_non_british_white_others_related_s_asian_white_british	6	PPARA	6		8.76	8.76	nan
INI20030690	Cholesterol	african_non_british_white_others_related_s_asian_white_british	6	TAP2	34	8.0	8.6	4.19	-0.123
INI20030690	Cholesterol	african_non_british_white_others_related_s_asian_white_british	6	FCGRT	11		6.94	6.1	nan
INI20030690	Cholesterol	african_non_british_white_others_related_s_asian_white_british	6	BCL3	6		5.71	5.71	nan
INI20030690	Cholesterol	african_non_british_white_others_related_s_asian_white_british	6	TM6SF2	54	6.0	6.27	2.39	-0.0899
INI20030690	Cholesterol	african_non_british_white_others_related_s_asian_white_british	6	PLEKHH2	40	6.0	5.15	3.85	-0.0794
INI20030690	Cholesterol	african_non_british_white_others_related_s_asian_white_british	6	FAM71B	20		5.45	4.88	nan
INI20030690	Cholesterol	african_non_british_white_others_related_s_asian_white_british	6	EXOC3L2	24		5.41	0.224	nan
INI20030690	Cholesterol	african_non_british_white_others_related_s_asian_white_british	6	LDLR	1525	571.0	6.81	-0.26	-0.545
INI20030690	Cholesterol	african_non_british_white_others_related_s_asian_white_british	6	DHX38	45		6.42	2.07	nan
INI20030690	Cholesterol	african_non_british_white_others_related_s_asian_white_british	6	SH2B3	5		5.35	5.35	nan
INI20030690	Cholesterol	african_non_british_white_others_related_s_asian_white_british	6	GYS2	74	14.0	5.74	0.383	-0.333
INI20030690	Cholesterol	african_non_british_white_others_related_s_asian_white_british	6	GCKR	110	23.0	5.77	7.07	3.74
INI20030690	Cholesterol	african_non_british_white_others_related_s_asian_white_british	6	SCARB1	16		5.04	5.74	nan
INI20030690	Cholesterol	african_non_british_white_others_related_s_asian_white_british	6	STAB1	100	29.0	3.61	6.49	1.06
INI20030690	Cholesterol	african_non_british_white_others_related_s_asian_white_british	6	TRIM40	35	17.0	6	4.38	4.02
INI20030780	LDL cholesterol	african_non_british_white_others_related_s_asian_white_british	6	APOB	434	217.0	161	16.6	13.8
INI20030780	LDL cholesterol	african_non_british_white_others_related_s_asian_white_british	6	NKPD1	27	7.0	74.7	50	-0.03
INI20030780	LDL cholesterol	african_non_british_white_others_related_s_asian_white_british	6	ZNF229	26	15.0	39.6	37.4	38.7
INI20030780	LDL cholesterol	african_non_british_white_others_related_s_asian_white_british	6	TNXB	157	16.0	27.1	12.6	-0.224
INI20030780	LDL cholesterol	african_non_british_white_others_related_s_asian_white_british	6	ABCG5	39	5.0	23.7	24	1.32
INI20030780	LDL cholesterol	african_non_british_white_others_related_s_asian_white_british	6	PVR	30	3.0	14.5	7.52	-0.0466
INI20030780	LDL cholesterol	african_non_british_white_others_related_s_asian_white_british	6	NPC1L1	119	17.0	18	10.7	1.32
INI20030780	LDL cholesterol	african_non_british_white_others_related_s_asian_white_british	6	AC011481.1	9		13.9	13.1	nan
INI20030780	LDL cholesterol	african_non_british_white_others_related_s_asian_white_british	6	CELSR2	97		18.3	1.46	nan
INI20030780	LDL cholesterol	african_non_british_white_others_related_s_asian_white_british	6	APOE	50	9.0	17	11.3	-0.16
INI20030780	LDL cholesterol	african_non_british_white_others_related_s_asian_white_british	6	NOTCH4	90	18.0	12.7	4.7	-0.196
INI20030780	LDL cholesterol	african_non_british_white_others_related_s_asian_white_british	6	AMIGO1	6		11.8	11.8	nan
INI20030780	LDL cholesterol	african_non_british_white_others_related_s_asian_white_british	6	SNX8	13		11.4	11.1	nan
INI20030780	LDL cholesterol	african_non_british_white_others_related_s_asian_white_british	6	TSBP1	29	11.0	11.8	6.18	-0.1
INI20030780	LDL cholesterol	african_non_british_white_others_related_s_asian_white_british	6	ABCG8	67	21.0	10.6	3.75	5.84
INI20030780	LDL cholesterol	african_non_british_white_others_related_s_asian_white_british	6	TAP2	34	8.0	10.4	5.78	-0.192
INI20030780	LDL cholesterol	african_non_british_white_others_related_s_asian_white_british	6	SLC22A3	32	9.0	10.9	2.81	-0.139
INI20030780	LDL cholesterol	african_non_british_white_others_related_s_asian_white_british	6	PPARA	6		9.29	9.29	nan
INI20030780	LDL cholesterol	african_non_british_white_others_related_s_asian_white_british	6	SLC33A1	23		6.69	1.66	nan
INI20030780	LDL cholesterol	african_non_british_white_others_related_s_asian_white_british	6	UGT2B7	12		7.09	6.3	nan
INI20030780	LDL cholesterol	african_non_british_white_others_related_s_asian_white_british	6	BCL3	6		7.07	7.07	nan
INI20030780	LDL cholesterol	african_non_british_white_others_related_s_asian_white_british	6	PPP1R13L	19	2.0	7.83	4.56	0.000976
INI20030780	LDL cholesterol	african_non_british_white_others_related_s_asian_white_british	6	LDLR	1525	571.0	10.5	0.491	-0.735
INI20030780	LDL cholesterol	african_non_british_white_others_related_s_asian_white_british	6	KRI1	32		8.4	2.87	nan
INI20030780	LDL cholesterol	african_non_british_white_others_related_s_asian_white_british	6	DHX38	45		7.48	2.09	nan
INI20030780	LDL cholesterol	african_non_british_white_others_related_s_asian_white_british	6	TM6SF2	54	6.0	6.12	2	-0.0814
INI20030780	LDL cholesterol	african_non_british_white_others_related_s_asian_white_british	6	EXOC3L2	24		6.47	0.223	nan
INI20030780	LDL cholesterol	african_non_british_white_others_related_s_asian_white_british	6	PDE3B	17	5.0	6.95	6.89	5.47
INI20030780	LDL cholesterol	african_non_british_white_others_related_s_asian_white_british	6	RRBP1	96	13.0	6.8	1.35	0.0148
INI20030780	LDL cholesterol	african_non_british_white_others_related_s_asian_white_british	6	ZNF285	46	6.0	5.39	0.96	-0.114
INI20030780	LDL cholesterol	african_non_british_white_others_related_s_asian_white_british	6	PSRC1	37	15.0	6.45	4.54	1.26
INI20030780	LDL cholesterol	african_non_british_white_others_related_s_asian_white_british	6	SREBF1	34	7.0	5.77	2.27	-0.0605
INI20030780	LDL cholesterol	african_non_british_white_others_related_s_asian_white_british	6	NR1H4	6		5.38	5.38	nan
INI20030780	LDL cholesterol	african_non_british_white_others_related_s_asian_white_british	6	EPOR	25	4.0	5.49	2.88	-0.322
INI20030780	LDL cholesterol	african_non_british_white_others_related_s_asian_white_british	6	FN1	57	10.0	5.17	0.409	-0.175
INI20030780	LDL cholesterol	african_non_british_white_others_related_s_asian_white_british	6	DOCK6	119	36.0	6.82	1.79	-0.599
INI20030780	LDL cholesterol	african_non_british_white_others_related_s_asian_white_british	6	TRIM40	35	17.0	6.41	4.62	4.38
INI20030780	LDL cholesterol	african_non_british_white_others_related_s_asian_white_british	6	ABCA1	299	90.0	2.66	5.97	0.151
INI2005254	Intra-ocular pressure, corneal-compensated (median)	african_non_british_white_others_related_s_asian_white_british	6	ANGPTL7	22	6.0	7.45	5.95	-0.0552
INI2005255	Intra-ocular pressure, Goldmann-correlated (median)	african_non_british_white_others_related_s_asian_white_british	6	ANGPTL7	22	6.0	13.3	12.6	0.847
INI2005255	Intra-ocular pressure, Goldmann-correlated (median)	african_non_british_white_others_related_s_asian_white_british	6	SCARF2	8		5.38	5.37	nan
INI20127	Neuroticism score	african_non_british_white_others_related_s_asian_white_british	6	CELA3B	24	6.0	7.68	8.38	3.39
INI20150	FEV1, Best measure	non_british_white_others_related_white_british	4	BTNL2	40	8.0	11	10.5	2.57
INI20150	FEV1, Best measure	non_british_white_others_related_white_british	4	ZFAT	29		6.19	3.31	nan
INI20150	FEV1, Best measure	non_british_white_others_related_white_british	4	SLC17A2	16		6.87	1.91	nan
INI20150	FEV1, Best measure	non_british_white_others_related_white_british	4	LDLRAD4	8		5.51	4.7	nan
INI20151	FVC, Best measure	non_british_white_others_related_white_british	4	BTNL2	40	8.0	9.56	9.79	2.04
INI20151	FVC, Best measure	non_british_white_others_related_white_british	4	ZFAT	29		8.65	5.58	nan
INI20151	FVC, Best measure	non_british_white_others_related_white_british	4	SCMH1	16		6.29	4.01	nan
INI20151	FVC, Best measure	non_british_white_others_related_white_british	4	LDLRAD4	8		6.29	5.28	nan
INI20151	FVC, Best measure	non_british_white_others_related_white_british	4	SLC17A2	16		6.78	1.44	nan
INI20153	FEV1, pred.	non_british_white_others_related_white_british	4	ACAN	53	3.0	15	10.3	0.407
INI20153	FEV1, pred.	non_british_white_others_related_white_british	4	ZFAT	24		13.2	9	nan
INI20153	FEV1, pred.	non_british_white_others_related_white_british	4	STC2	12	4.0	11.7	2.52	-0.424
INI20153	FEV1, pred.	non_british_white_others_related_white_british	4	FGFR3	65	2.0	8.4	6.32	0.161
INI20153	FEV1, pred.	non_british_white_others_related_white_british	4	MTMR11	9	5.0	5.28	5.81	0.4
INI20153	FEV1, pred.	non_british_white_others_related_white_british	4	FBN2	49	3.0	6.34	2.28	-0.342
INI20154	FEV1, pred. %	non_british_white_others_related_white_british	4	BTNL2	39	8.0	5.49	5.21	1.26
INI20403	Amount of alcohol drunk on a typical drinking day	non_british_white_others_related_white_british	4	ADH1C	12	4.0	8.3	8.72	8.4
INI20414	Freq. of drinking alcohol	non_british_white_others_related_s_asian_white_british	5	ADH1C	14	5.0	14.6	14.8	14.6
INI20416	Freq. of consuming six or more units of alcohol	non_british_white_others_related_white_british	4	ADH1C	12	4.0	5.3	5.68	5.44
INI20442	Lifetime # of depressed periods	non_british_white_others_related_white_british	4	BTNL2	39	8.0	5.61	5.04	0.98
INI20498	Felt very upset when reminded of stressful experience in past month	non_british_white_others_related_s_asian_white_british	5	ABCA13	221	50.0	7.14	4.66	-0.145
